@contest "The 2022 Hangzhou Normal U Summer Trials"
@contlen 240
@problems 11
@teams 330
@submissions 2141
@p A,Hello, ACMer!,20,0
@s 242,A,1,300,OK
@s 203,A,1,300,OK
@s 172,A,1,300,WA
@s 199,A,2,300,OK
@s 305,A,1,300,OK
@s 327,A,2,300,WA
@s 310,A,2,300,OK
@s 191,A,1,360,OK
@s 195,A,1,360,OK
@s 179,A,3,360,OK
@s 247,A,2,360,OK
@s 207,A,2,360,RT
@s 303,A,1,360,OK
@s 192,A,2,360,RT
@s 186,A,1,360,OK
@s 251,A,1,360,RT
@s 227,A,1,360,OK
@s 178,A,1,360,WA
@s 223,A,1,360,OK
@s 233,A,1,360,OK
@s 257,A,1,360,OK
@s 243,A,2,360,RT
@s 306,A,1,360,OK
@s 181,A,2,360,OK
@s 304,A,3,360,RT
@s 238,A,2,420,WA
@s 323,A,1,420,RT
@s 258,B,2,420,WA
@s 297,A,2,420,WA
@s 298,A,1,420,RT
@s 260,A,1,420,OK
@s 198,A,1,420,OK
@s 219,A,3,420,RT
@s 272,A,2,420,OK
@s 225,A,1,420,OK
@s 269,A,2,420,OK
@s 246,A,2,420,OK
@s 322,A,2,420,OK
@s 196,A,1,420,WA
@s 235,A,1,420,OK
@s 234,A,1,420,RT
@s 324,A,1,420,OK
@s 204,A,2,420,OK
@s 320,A,2,420,OK
@s 268,A,1,420,WA
@s 304,A,4,420,RT
@s 290,A,1,480,OK
@s 298,A,2,480,RT
@s 263,A,1,480,RT
@s 250,A,1,480,TL
@s 287,A,1,480,OK
@s 291,A,1,480,OK
@s 167,A,1,480,OK
@s 304,A,5,480,OK
@s 329,A,1,480,OK
@s 172,A,2,480,OK
@s 177,A,2,480,OK
@s 241,A,1,480,WA
@s 308,B,3,480,RT
@s 288,B,2,480,OK
@s 207,A,3,540,OK
@s 237,A,1,540,RT
@s 297,A,3,540,OK
@s 327,A,3,540,OK
@s 284,B,2,540,OK
@s 214,A,1,540,OK
@s 323,A,2,540,OK
@s 219,A,4,540,CE
@s 209,A,1,540,RT
@s 238,A,3,540,WA
@s 217,A,1,540,WA
@s 298,A,3,540,OK
@s 289,B,2,540,OK
@s 219,A,5,600,OK
@s 234,A,2,600,OK
@s 286,A,1,600,OK
@s 295,A,1,600,RT
@s 250,A,2,600,OK
@s 183,A,1,600,OK
@s 254,A,1,600,WA
@s 313,B,2,600,OK
@s 318,A,1,600,OK
@s 296,A,2,600,OK
@s 180,A,2,600,RT
@s 308,B,4,600,RT
@s 261,A,1,600,OK
@s 187,A,1,600,OK
@s 316,B,2,660,OK
@s 178,A,2,660,OK
@s 238,A,4,660,OK
@s 256,B,2,660,RT
@s 274,A,1,660,OK
@s 312,B,2,660,OK
@s 325,B,2,660,OK
@s 216,A,1,660,CE
@s 180,A,3,720,RT
@s 308,B,5,720,OK
@s 182,A,2,720,RT
@s 281,B,3,720,OK
@s 330,B,2,720,OK
@s 166,A,2,720,RT
@s 319,B,2,720,WA
@s 264,A,1,720,RT
@s 310,B,3,720,OK
@s 226,A,2,720,OK
@s 249,A,1,720,RT
@s 292,A,1,720,OK
@s 202,A,1,720,RT
@s 295,A,2,720,OK
@s 180,A,4,720,RT
@s 217,A,2,780,OK
@s 251,A,2,780,OK
@s 256,B,3,780,RT
@s 168,A,1,780,WA
@s 216,A,2,780,OK
@s 273,F,2,780,WA
@s 176,B,2,780,OK
@s 301,A,1,780,OK
@s 263,A,2,780,OK
@s 305,B,2,780,OK
@s 182,A,3,840,RT
@s 180,A,5,840,OK
@s 192,A,3,840,OK
@s 212,A,2,840,OK
@s 245,A,1,840,OK
@s 169,B,3,840,WA
@s 243,A,3,840,WA
@s 275,A,1,840,RT
@s 282,B,2,900,OK
@s 326,B,2,900,OK
@s 271,A,1,900,WA
@s 249,A,2,900,OK
@s 321,B,2,900,OK
@s 181,B,3,900,OK
@s 328,A,1,900,OK
@s 196,A,2,900,OK
@s 314,B,2,900,OK
@s 197,B,2,900,OK
@s 241,A,2,900,TL
@s 237,A,2,900,OK
@s 248,B,2,900,WA
@s 256,B,4,900,RT
@s 264,A,2,900,OK
@s 311,B,2,900,OK
@s 170,B,2,900,OK
@s 209,A,2,960,RT
@s 269,B,3,960,OK
@s 218,B,3,960,OK
@s 221,A,1,960,RT
@s 211,A,1,960,WA
@s 273,F,3,960,OK
@s 258,B,3,960,RT
@s 179,B,4,960,WA
@s 268,A,2,960,WA
@s 166,A,3,960,RT
@s 241,A,3,960,OK
@s 255,A,1,960,WA
@s 272,B,3,960,WA
@s 275,A,2,960,OK
@s 266,A,1,1020,CE
@s 202,A,2,1020,WA
@s 320,B,3,1020,OK
@s 270,A,1,1020,OK
@s 240,B,3,1020,WA
@s 194,F,1,1020,WA
@s 271,A,2,1020,WA
@s 253,B,2,1020,OK
@s 208,B,2,1020,OK
@s 258,B,4,1020,WA
@s 215,B,2,1080,OK
@s 259,A,1,1080,OK
@s 285,B,2,1080,OK
@s 283,B,2,1080,OK
@s 255,A,2,1080,OK
@s 236,B,2,1080,WA
@s 266,A,2,1080,OK
@s 252,A,1,1080,RT
@s 229,F,3,1080,WA
@s 168,A,2,1080,OK
@s 329,B,2,1080,WA
@s 246,B,3,1080,OK
@s 286,B,2,1080,OK
@s 271,A,3,1140,WA
@s 319,B,3,1140,OK
@s 209,A,3,1140,RT
@s 177,B,3,1140,OK
@s 284,C,3,1200,OK
@s 225,B,2,1200,WA
@s 269,F,4,1200,OK
@s 210,A,1,1200,OK
@s 175,B,2,1200,RT
@s 221,A,2,1200,OK
@s 268,A,3,1200,OK
@s 178,B,3,1200,OK
@s 289,C,3,1200,WA
@s 209,A,4,1260,OK
@s 265,A,1,1260,OK
@s 317,B,2,1260,WA
